tt_id,rl_id,movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office
tt0212827,rl172590593,Bride of the Wind,6,2001,None,99,Biography Drama Music Romance,R,42,35208,318823
tt0120917,rl2572256769,The Emperor's New Groove,12,2000,100000000,78,Adventure Animation Comedy Family Fantasy,None,2887,9812302,89302687
tt0245238,rl2808186369,Lost and Delirious,7,2001,None,103,Drama Romance,R,20,41215,307233
tt0238948,rl4182672897,Double Take,1,2001,None,88,Action Comedy Crime Thriller,PG-13,1631,11736236,29831583
tt0221799,rl2822997505,An American Rhapsody,8,2001,None,106,Drama,PG-13,54,40200,850255
tt0249380,rl3125118465,Baise-moi,9,2000,None,77,Crime Drama Thriller,None,5,None,420224
tt0200720,rl1482196481,The House of Mirth,12,2000,None,135,Drama Romance,PG,63,48770,3043284
tt0228786,rl1985906177,The Crimson Rivers,1,2001,14000000,106,Crime Mystery Thriller,R,47,111026,594966
tt0163862,rl2423752193,T-Rex: Back to the Cretaceous,10,1998,None,45,Adventure Family Fantasy,None,38,None,53354743
tt0221073,rl2823521793,Chopper,4,2001,None,94,Biography Crime Drama,None,14,15044,236185
tt0250202,rl507741697,All Over the Guy,8,2001,None,95,Comedy Romance,R,35,None,1022324
tt0216787,rl2591393281,The Taste of Others,9,2000,None,112,Comedy Drama Romance,R,14,None,891369
tt0261697,rl425690625,The Hidden Fortress,6,2001,None,95,Adventure Comedy,None,39,60536,183579
tt0260775,rl776504833,Calle 54,10,2000,None,105,Documentary Music,None,12,8702,187308
tt0199314,rl406881793,About Adam,5,2001,None,97,Comedy Romance,R,11,33300,159668
tt0243655,rl2524481025,Wet Hot American Summer,7,2001,None,97,Comedy Romance,R,12,17481,295206
tt0203230,rl2102035969,You Can Count on Me,11,2000,None,111,Drama,R,150,118170,9416804
tt0247380,rl1750369793,The Gleaners & I,3,2001,None,82,Documentary,None,4,12655,155320
tt0118694,rl1868924417,In the Mood for Love,2,2001,None,98,Drama Romance,PG,74,113280,2738980
tt0250720,rl2087618049,See Spot Run,3,2001,35000000,94,Action Comedy Crime Family,PG,2656,9715102,33357476
tt0212346,rl3848439297,Miss Congeniality,12,2000,45000000,109,Action Comedy Crime Romance,PG-13,2668,10046534,106807667
tt0224578,rl1719240193,The Vertical Ray of the Sun,7,2001,None,112,Drama,PG-13,9,32248,110134
tt0208993,rl1632536065,Downtown 81,7,2001,None,72,Comedy Drama Music,None,1,11436,108058
tt0206367,rl3279390209,The Trumpet of the Swan,5,2001,None,75,Animation Drama Family Musical,None,125,102202,102202
tt0193253,rl6129153,Jin-Roh: The Wolf Brigade,6,2001,None,102,Action Animation Drama Sci-Fi Thriller,None,1,7098,94591
tt0255055,rl1129022977,China: The Panda Adventure,6,2001,None,48,Drama,None,21,None,3921642
tt0209037,rl391153153,Everybody's Famous!,7,2001,None,97,Comedy Drama Music,R,11,17104,81734
tt0189192,rl4200433153,Just Visiting,4,2001,35000000,88,Adventure Comedy Fantasy,PG-13,1590,2272489,4781539
tt0203166,rl3329525249,Together,8,2001,None,106,Comedy Drama Romance,R,47,45848,1034829
tt0062994,rl1901430273,Funny Girl,8,2001,None,151,Biography Comedy Drama Musical Romance,None,3,65560,223306
tt0158302,rl2289468929,Under the Sun,8,2001,None,130,Drama Romance,None,10,6875,316020
tt0262826,rl1182041601,Thomas in Love,8,2001,None,97,Comedy Drama Romance Sci-Fi,R,5,13853,44256
tt0251141,rl3680208385,Innocence,8,2001,None,94,Drama,R,52,None,2202382
tt0244709,rl1030260225,Pavilion of Women,5,2001,None,116,Drama Romance War,R,9,16368,36992
tt0273300,rl2589820417,Jump Tomorrow,7,2001,None,97,Comedy Drama Romance,PG,8,33236,33236
tt0161977,rl1181844993,Simon Magus,3,2001,None,101,Drama Fantasy Mystery Romance,None,2,5307,40861
tt0230783,rl1718715905,Signs & Wonders,2,2001,None,105,Drama,None,2,2793,33842
tt0057869,rl2420475393,Band of Outsiders,8,2001,None,95,Comedy Crime Drama,None,2,28656,28656
tt0179473,rl4134569473,South of Heaven West of Hell,6,2001,None,131,Drama Western,R,9,16666,28149
tt0206926,rl3798173185,Maybe Baby,8,2001,None,104,Comedy Romance,R,2,8351,20501
tt0208911,rl1264354817,The King Is Alive,5,2001,None,110,Drama,R,6,17929,17929
tt0206742,rl911443457,Fast Food Fast Women,5,2001,None,95,Comedy Romance,R,2,17131,17131
tt0158033,rl2573698561,Nora,5,2001,None,106,Biography Drama,R,8,12297,15120
tt0262076,rl745965057,The Turandot Project,8,2001,None,87,Documentary Music,None,3,7877,33504
tt0251433,rl3916727809,Time and Tide,5,2001,None,113,Action Crime Thriller,R,1,10770,10770
tt0182000,rl4266165761,The Caveman's Valentine,3,2001,13500000,105,Crime Drama Music Mystery Thriller,R,59,112041,687194
tt0168446,rl574653953,Aberdeen,8,2001,None,113,Drama,None,2,5065,65090
tt0217119,rl4267935233,A Matter of Taste,8,2001,None,90,Crime Drama Thriller,None,1,9144,10720
tt0210217,rl2959705601,Pandaemonium,6,2001,None,124,Biography Drama,PG-13,1,2542,5151
tt0155197,rl3346040321,Speedway Junky,8,2001,None,105,Crime Drama Romance,R,1,6900,17246
tt0284262,rl2690549249,Life and Debt,6,2001,None,80,Documentary,None,4,None,263107
tt0221889,rl272926209,Beautiful Creatures,4,2001,None,86,Comedy Crime Drama Thriller,R,12,9134,55835
tt0194530,rl4235757057,Whatever Happened to Harold Smith?,6,2001,None,95,Comedy,R,1,857,2543
tt0172495,rl2136245761,Gladiator,5,2000,103000000,155,Action Adventure Drama,R,3188,34819017,187705427
tt0234570,rl829261313,Rat,4,2001,None,89,Comedy Drama Family Fantasy,PG,1,1815,2630
tt0139654,rl1165460993,Training Day,10,2001,None,122,Crime Drama Thriller,R,2712,22550788,76631907
tt0260866,rl625903105,Don't Say a Word,9,2001,50000000,113,Drama Mystery Thriller,R,2842,17090474,55001642
tt0196229,rl897418753,Zoolander,9,2001,28000000,90,Comedy,PG-13,2522,15525043,45172250
tt0240890,rl1550747137,Serendipity,10,2001,None,90,Comedy Romance,PG-13,2610,13309241,50294317
tt0230600,rl711558657,The Others,8,2001,17000000,101,Horror Mystery Thriller,PG-13,2843,14089952,96522687
tt0180734,rl1616283137,Hardball,9,2001,32000000,106,Comedy Drama Sport,PG-13,2314,9386342,40222729
tt0219965,rl2655356417,Bandits,10,2001,75000000,123,Comedy Crime Drama Romance,PG-13,3207,13050700,41575141
tt0266915,rl795837953,Rush Hour 2,8,2001,90000000,90,Action Comedy Crime Thriller,PG-13,3118,67408222,226164286
tt0263488,rl3327821313,Jeepers Creepers,8,2001,10000000,90,Horror Mystery,R,2944,13106108,37904175
tt0246544,rl610567681,The Musketeer,9,2001,40000000,104,Action Adventure Romance,PG-13,2500,10312740,27073640
tt0252501,rl2270594561,Hearts in Atlantis,9,2001,31000000,101,Drama Mystery,PG-13,2010,9021494,24185781
tt0120681,rl626361857,From Hell,10,2001,35000000,122,Horror Mystery Thriller,R,2334,11014818,31602566
tt0269341,rl1987479041,Two Can Play That Game,9,2001,13000000,90,Comedy Romance,R,1308,7720942,22235901
tt0250687,rl879592961,Rat Race,8,2001,None,112,Action Adventure Comedy,PG-13,2551,11662094,56618055
tt0272152,rl3982263809,K-PAX,10,2001,68000000,120,Drama Mystery Sci-Fi,PG-13,2581,17215275,50338485
tt0206314,rl3160245761,Joy Ride,10,2001,23000000,97,Action Mystery Thriller,R,2522,7347259,21974919
tt0250310,rl609060353,Corky Romano,10,2001,None,86,Comedy Crime,PG-13,2094,9023173,23980304
tt0200027,rl862750209,Riding in Cars with Boys,10,2001,None,132,Biography Comedy Drama,PG-13,2770,10404652,30165536
tt0245674,rl507610625,Thir13en Ghosts,10,2001,42000000,91,Fantasy Horror,R,2781,15165355,41867960
tt0252866,rl2604893697,American Pie 2,8,2001,30000000,108,Comedy,R,3157,45117985,145103595
tt0221218,rl1951696385,The Glass House,9,2001,30000000,106,Crime Drama Mystery Thriller,PG-13,1601,5738448,18150259
tt0202470,rl3194783233,Rock Star,9,2001,57000000,105,Drama Music,R,2525,6018636,17008282
tt0247638,rl4033578497,The Princess Diaries,8,2001,26000000,115,Comedy Family Romance,G,2749,22862269,108248956
tt0273799,rl3965945345,Max Keeble's Big Move,10,2001,25000000,86,Comedy Crime Family,PG,2045,5377958,17294293
tt0272020,rl1365214721,The Last Castle,10,2001,72000000,131,Action Drama Thriller,R,2270,7088213,18244060
tt0108148,rl1549436417,Iron Monkey,10,2001,11000000,90,Action Crime Drama,PG-13,1235,6014653,14694904
tt0184791,rl895911425,O,8,2001,None,95,Drama Romance Thriller,R,1464,5655658,16025437
tt0261392,rl3378152961,Jay and Silent Bob Strike Back,8,2001,22000000,104,Comedy,R,2765,11018543,30085147
tt0250494,rl861832705,Legally Blonde,7,2001,18000000,96,Comedy Romance,None,2725,20377426,96520674
tt0234829,rl2708637185,Summer Catch,8,2001,34000000,104,Comedy Drama Romance Sport,PG-13,2335,7018593,19753553
tt0133152,rl3379070465,Planet of the Apes,7,2001,100000000,120,Action Adventure Sci-Fi Thriller,PG-13,3530,68532960,180011740
tt0238112,rl1967687169,Captain Corelli's Mandolin,8,2001,57000000,131,Drama Music Romance War,R,1612,7209345,25543895
tt0263728,rl962758145,Megiddo: The Omega Code 2,9,2001,22000000,104,Action Adventure Fantasy Sci-Fi Thriller,PG-13,353,1573454,6047691
tt0250323,rl3377235457,The Deep End,8,2001,3000000,101,Crime Drama Mystery Romance Thriller,R,412,141852,8823109
tt0163025,rl3210577409,Jurassic Park III,7,2001,93000000,92,Action Adventure Sci-Fi Thriller,PG-13,3462,50771645,181171875
tt0166110,rl1413907969,Bones,10,2001,16000000,96,Crime Horror,R,847,2823548,7316658
tt0118589,rl1616152065,Glitter,9,2001,22000000,104,Drama Music Romance,PG-13,1225,2414596,4274407
tt0126029,rl7439873,Shrek,5,2001,60000000,90,Adventure Animation Comedy Family Fantasy Romance,PG,3715,42347760,267851831
tt0166924,rl3680863745,Mulholland Drive,10,2001,None,147,Drama Mystery Thriller,R,247,587591,7220243
tt0218619,rl4168123905,Soul Survivors,9,2001,17000000,84,Horror Mystery Thriller,PG-13,604,1140698,3111545
tt0162346,rl3260384769,Ghost World,7,2001,7000000,111,Comedy Drama,R,128,98791,6217849
tt0255653,rl192382465,Tortilla Soup,8,2001,None,102,Comedy Drama Romance,PG-13,220,653729,4467615
tt0227445,rl3698296321,The Score,7,2001,68000000,124,Action Crime Drama Thriller,R,2211,19018807,71107711
tt0237539,rl3427173889,Bread and Tulips,7,2001,None,114,Comedy Romance,PG-13,84,32933,5318679
tt0279286,rl4251354625,On the Line,10,2001,16000000,85,Comedy Family Romance,PG,901,2307063,4365455
tt0265029,rl2940438017,America's Sweethearts,7,2001,46000000,102,Comedy Romance,PG-13,3011,30181877,93607673
tt0244000,rl2722334209,American Outlaws,8,2001,None,94,Action Western,PG-13,2348,4855475,13342790
tt0232500,rl928220673,The Fast and the Furious,6,2001,38000000,106,Action Crime Thriller,PG-13,2899,40089015,144533925
tt0243493,rl155878913,The Closet,6,2001,None,84,Comedy,R,145,None,6678894
tt0256524,rl4032464385,The Curse of the Jade Scorpion,8,2001,33000000,103,Comedy Crime Mystery Romance,PG-13,909,2459315,7517191
tt0213149,rl543720961,Pearl Harbor,5,2001,140000000,183,Action Drama Romance War,PG-13,3255,59078912,198542554
tt0228333,rl3444934145,Ghosts of Mars,8,2001,28000000,98,Action Horror Sci-Fi,R,2048,3804452,8709640
tt0255798,rl1044547073,The Animal,6,2001,47000000,84,Comedy Sci-Fi,PG-13,2788,19610520,57743062
tt0078788,rl1833076225,Apocalypse Now Redux,8,2001,None,147,Drama Mystery War,R,105,96992,4626290
tt0240462,rl1112442369,Dr. Dolittle 2,6,2001,70000000,87,Comedy Family Fantasy,PG,3053,25037039,112952899
tt0230011,rl3628238337,Atlantis: The Lost Empire,6,2001,120000000,95,Action Adventure Animation Family Fantasy Sci-Fi,PG,3071,329011,84056472
tt0239395,rl2370340353,Cats & Dogs,7,2001,60000000,87,Action Adventure Comedy Family Fantasy,PG,3040,21707617,93385515
tt0251141,rl3680208385,Innocence,8,2001,None,94,Drama,R,52,None,2202382
tt0258470,rl3075048961,Bubble Boy,8,2001,13000000,84,Adventure Comedy Romance Sci-Fi,PG-13,1605,2038349,5007898
tt0242587,rl3730802177,L.I.E.,9,2001,None,97,Crime Drama,R,45,82530,1138836
tt0280105,rl2557380097,Shackleton's Antarctic Adventure,2,2001,None,40,Documentary Short,None,26,132548,15553324
tt0271027,rl2740749825,Kiss of the Dragon,7,2001,25000000,98,Action Crime Thriller,R,2100,13304027,36845124
tt0203166,rl3329525249,Together,8,2001,None,106,Comedy Drama Romance,R,47,45848,1034829
tt0255055,rl1129022977,China: The Panda Adventure,6,2001,None,48,Drama,None,21,None,3921642
tt0248845,rl3461776897,Hedwig and the Angry Inch,7,2001,None,95,Comedy Drama Music Musical,R,101,156724,3067312
tt0227005,rl1314948609,Made,7,2001,None,95,Comedy Crime Drama,R,182,118003,5313300
tt0250202,rl507741697,All Over the Guy,8,2001,None,95,Comedy Romance,R,35,None,1022324
tt0245891,rl1162905089,Extremedays,9,2001,None,93,Action Adventure Comedy Drama Romance Sport,PG,351,522813,1047553
tt0227538,rl1903396353,Spy Kids,3,2001,35000000,88,Action Adventure Comedy Family Sci-Fi,PG,3191,26546881,112719001
tt0210727,rl2891548161,Himalaya,3,2001,None,108,Drama,None,34,None,2487878
tt0181739,rl996771329,Osmosis Jones,8,2001,None,95,Action Adventure Animation Comedy Crime Family Fantasy Sci-Fi,PG,2305,5271248,13596911
tt0071853,rl1768261121,Monty Python and the Holy Grail,6,2001,None,91,Adventure Comedy Fantasy,None,26,45487,1827696
tt0203009,rl2942666241,Moulin Rouge!,5,2001,50000000,127,Drama Musical Romance,PG-13,2283,167540,57386607
tt0255321,rl1331594753,Liam,9,2001,None,90,Drama,R,55,44399,1016021
tt0203540,rl1230472705,Greenfingers,7,2001,None,91,Comedy Crime Drama Romance,R,49,65584,1443067
tt0208196,rl123110913,Happy Accidents,8,2001,None,110,Comedy Romance,R,49,None,688523
tt0221799,rl2822997505,An American Rhapsody,8,2001,None,106,Drama,PG-13,54,40200,850255
tt0146316,rl1767867905,Lara Croft: Tomb Raider,6,2001,115000000,100,Action Adventure Fantasy Thriller,PG-13,3349,47735743,131168070
tt0250809,rl3932259841,Our Lady of the Assassins,9,2001,None,101,Crime Drama,R,24,56069,525330
tt0243017,rl3967387137,Waking Life,10,2001,None,99,Animation Drama Fantasy,R,93,88977,2901447
tt0242994,rl2021230081,Who Knows?,9,2001,None,154,Comedy Crime Drama Romance,PG-13,35,43010,907323
tt0203119,rl2909701633,Sexy Beast,6,2001,None,89,Crime Drama Thriller,R,194,170356,6946056
tt0206963,rl2036631041,My First Mister,10,2001,5250000,109,Comedy Drama Romance,R,103,102456,568762
tt0249371,rl4181886465,Asoka,10,2001,None,180,Action Biography Drama History Romance War,R,66,337464,731277
tt0264796,rl3042870785,Life as a House,10,2001,27000000,125,Drama,R,1288,294056,15667270
tt0229340,rl2622457345,Dinner Rush,9,2001,None,99,Crime Drama Romance,R,52,110000,634566
tt0212720,rl2504033793,A.I. Artificial Intelligence,6,2001,100000000,146,Adventure Drama Sci-Fi,PG-13,3242,29352630,78616689
tt0209144,rl627213825,Memento,3,2001,9000000,113,Mystery Thriller,R,531,235488,25544867
tt0218922,rl3462825473,Original Sin,8,2001,42000000,116,Drama Mystery Romance Thriller,R,2194,6402741,16534221
tt0209163,rl3580200449,The Mummy Returns,5,2001,98000000,130,Action Adventure Fantasy Thriller,PG-13,3553,68139035,202019785
tt0234288,rl3813639681,Divided We Fall,6,2001,None,120,Comedy Drama War,PG-13,37,28583,1332586
tt0278475,rl2555807233,Haunted Castle,2,2001,None,38,Animation Horror Short Thriller,PG,10,None,13651656
tt0253126,rl1247380993,High Heels and Low Lifes,10,2001,10000000,86,Action Comedy Crime Drama Romance,R,175,113512,228194
tt0200427,rl1095730689,Diamond Men,9,2001,None,100,Drama,R,15,14749,191221
tt0240913,rl2373355009,Under the Sand,5,2001,None,92,Drama Mystery,None,25,32657,1452698
tt0244244,rl141919745,Swordfish,6,2001,102000000,99,Action Crime Thriller,R,2688,18145632,69772969
tt0246578,rl558794241,Donnie Darko,10,2001,6000000,113,Drama Mystery Sci-Fi Thriller,R,58,110494,517375
tt0258854,rl2607187457,One Week,10,2001,None,97,Drama Romance,R,18,77575,190441
tt0264578,rl4048651777,The Endurance,10,2001,None,97,Documentary History,G,40,18931,2453083
tt0062994,rl1901430273,Funny Girl,8,2001,None,151,Biography Comedy Drama Musical Romance,None,3,65560,223306
tt0270971,rl878151169,Go Tigers!,9,2001,None,103,Documentary Sport,R,61,64479,151779
tt0216651,rl326731265,Vampire Hunter D: Bloodlust,9,2001,None,103,Action Animation Drama Fantasy Horror Romance Sci-Fi,R,12,25521,151086
tt0243655,rl2524481025,Wet Hot American Summer,7,2001,None,97,Comedy Romance,R,12,17481,295206
tt0243255,rl609453569,Fat Girl,10,2001,None,95,Drama,None,17,31237,725854
tt0256103,rl492471809,Intimacy,10,2001,None,119,Drama Romance,R,11,33808,405094
tt0273253,rl3562505729,Haiku Tunnel,9,2001,None,88,Comedy,R,14,None,92723
tt0174732,rl2069464577,Herman U.S.A.,9,2001,None,89,Comedy Romance,PG-13,56,71509,71509
tt0255819,rl4556289,Baby Boy,6,2001,16000000,130,Crime Drama Romance Thriller,R,1533,8606403,28734552
tt0217355,rl424052225,Dancing at the Blue Iguana,10,2001,None,123,Drama Mystery,R,7,30181,67913
tt0213749,rl3964372481,Cirque du Soleil: Journey of Man,5,2000,None,39,Drama Family Fantasy Musical Short,None,22,49837,15627434
tt0210299,rl2876278273,Songcatcher,6,2001,None,109,Drama Music,PG-13,104,41967,3059834
tt0168446,rl574653953,Aberdeen,8,2001,None,113,Drama,None,2,5065,65090
tt0246628,rl173180417,Focus,10,2001,None,106,Drama Romance,PG-13,62,24139,645418
tt0278102,rl2608301569,Trembling Before G-d,10,2001,None,94,Documentary,None,8,21410,788896
tt0164917,rl41125377,Spriggan,10,2001,None,90,Action Adventure Animation Sci-Fi Thriller,R,5,7420,25824
tt0249241,rl2809693697,Werckmeister Harmonies,10,2001,None,145,Drama Mystery,None,1,4852,25461
tt0243133,rl2086897153,The Man Who Wasn't There,11,2001,None,116,Crime Drama,R,259,664404,7504257
tt0236019,rl3913582081,Better Than Sex,10,2001,None,95,Comedy Drama Romance,R,7,19521,19521
tt0276860,rl2857076225,Chop Suey,10,2001,None,98,Biography Documentary,None,5,10472,179914
tt0236034,rl2907080193,Born Romantic,9,2001,None,96,Comedy Romance,R,7,8477,15545
tt0264476,rl1229686273,Children Underground,9,2001,None,104,Documentary,None,1,3075,12798
tt0155197,rl3346040321,Speedway Junky,8,2001,None,105,Crime Drama Romance,R,1,6900,17246
tt0173772,rl1097106945,My Voyage to Italy,10,2001,None,246,Documentary,PG-13,1,7117,11683
tt0286978,rl1785759233,Sobibór October 14 1943 4 p.m.,10,2001,None,95,Documentary History War,None,2,7412,41040
tt0238066,rl2672199169,Bounce: Behind the Velvet Rope,9,2001,None,71,Documentary,None,1,7502,8779
tt0217119,rl4267935233,A Matter of Taste,8,2001,None,90,Crime Drama Thriller,None,1,9144,10720
tt0210070,rl710182401,Ginger Snaps,10,2001,None,108,Drama Fantasy Horror Thriller,None,1,1430,2554
tt0212985,rl357991937,Hannibal,2,2001,87000000,131,Crime Drama Thriller,R,3292,58003121,165092268
tt0162222,rl2772993537,Cast Away,12,2000,90000000,143,Adventure Drama Romance,PG-13,3061,28883406,233632142
tt0181865,rl1115129345,Traffic,12,2000,None,147,Crime Drama Thriller,R,1755,184725,124115725
tt0206275,rl2641331713,Save the Last Dance,1,2001,None,112,Drama Music Romance,PG-13,2570,23444930,91057006
tt0190332,rl2739766785,Crouching Tiger Hidden Dragon,12,2000,17000000,120,Action Adventure Drama Fantasy Romance,PG-13,2027,663205,128078872
tt0207201,rl3849881089,What Women Want,12,2000,70000000,127,Comedy Fantasy Romance,PG-13,3092,33614543,182811707
tt0209475,rl1131972097,The Wedding Planner,1,2001,35000000,103,Comedy Romance,PG-13,2785,13510293,60400856
tt0212346,rl3848439297,Miss Congeniality,12,2000,45000000,109,Action Comedy Crime Romance,PG-13,2668,10046534,106807667
tt0181536,rl2907932161,Finding Forrester,12,2000,None,136,Drama,PG-13,2002,701207,51804714
tt0241303,rl3209397761,Chocolat,12,2000,25000000,121,Drama Romance,PG-13,1928,157624,71509363
